description,developer-agreement-type,development-plan-document,development-plan-types,development-policies,document,document-types,document-url,end-date,entry-date,geographies,name,notes,organisations,planning-application,start-date,slug
,,,,,authoritative-boundary:CA34-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA34Waterloo.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA34,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA34-1
,,,,,authoritative-boundary:CA35-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA35TheChase.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA35,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA35-1
,,,,,authoritative-boundary:CA36-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA36LaRetraite.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA36,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA36-1
,,,,,authoritative-boundary:CA37-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA37SouthLambethRoad.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA37,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA37-1
,,,,,authoritative-boundary:CA38-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA38SouthBank_0.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA38,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA38-1
,,,,,authoritative-boundary:CA39-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA39BrockwellPark.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA39,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA39-1
,,,,,authoritative-boundary:CA4-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA4AlbertSquare_0.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA4,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA4-1
,,,,,authoritative-boundary:CA40-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA40LowerMarsh.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA40,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA40-1
,,,,,authoritative-boundary:CA41-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA41RenfrewRoad.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA41,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA41-1
,,,,,authoritative-boundary:CA42-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA42StockwellGreen.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA42,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA42-1
,,,,,authoritative-boundary:CA43-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-Streatham-Common-Conservation-Area-Boundary-Map.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA43,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA43-1
,,,,,authoritative-boundary:CA44-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA44TelfordPark_0.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA44,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA44-1
,,,,,authoritative-boundary:CA45-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA45LancasterAvenue.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA45,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA45-1
,,,,,authoritative-boundary:CA46-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA46FerndaleRoad.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA46,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA46-1
,,,,,authoritative-boundary:CA47-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA47RosendaleRoad.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA47,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA47-1
,,,,,authoritative-boundary:CA48-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-CA48-hyde-farm-map.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA48,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA48-1
,,,,,authoritative-boundary:CA49-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA49RushCommonandBrixtonHill.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA49,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA49-1
,,,,,authoritative-boundary:CA5-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-CA5-stockwell-park-map.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA5,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA5-1
,,,,,authoritative-boundary:CA50-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA50LambethWalk.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA50,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA50-1
,,,,,authoritative-boundary:CA51-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA51MitreRoad.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA51,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA51-1
,,,,,authoritative-boundary:CA52-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA52PoetsCorner.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA52,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA52-1
,,,,,authoritative-boundary:CA53-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA53PeabodyEstate.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA53,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA53-1
,,,,,authoritative-boundary:CA54-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA54StreathamHighRoadandStreathamHill.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA54,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA54-1
,,,,,authoritative-boundary:CA55-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA55OaklandsEstate.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA55,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA55-1
,,,,,authoritative-boundary:CA56-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-CA56-Vauxhall-Gardens-Estate-map.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA56,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA56-1
,,,,,authoritative-boundary:CA57-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-CA-CA%2057-Albert-Embankment%20-map.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA57,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA57-1
,,,,,authoritative-boundary:CA58-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA58SibellaRoad.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA58,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA58-1
,,,,,authoritative-boundary:CA59-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA59WandsworthRoad.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA59,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA59-1
,,,,,authoritative-boundary:CA6-1,authoritative-boundary,https://beta.lambeth.gov.uk/planning-and-building-control/conservation-and-listed-buildings/conservation-area-profiles-1,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA6,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA6-1
,,,,,authoritative-boundary:CA60-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA60LeighamCourtRoadNorth.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA60,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA60-1
,,,,,authoritative-boundary:CA61-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA61HerneHill.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA61,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA61-1
,,,,,authoritative-boundary:CA62-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA62StreathamLodgeEstate_0.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA62,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA62-1
,,,,,authoritative-boundary:CA7-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA7VassalRoad.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA7,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA7-1
,,,,,authoritative-boundary:CA8-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-KenningtonConservationAreaStatement2012.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA8,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA8-1
,,,,,authoritative-boundary:CA9-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-Walcot-Conservation-Area-Boundary-Map.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA9,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA9-1
,,,,,authoritative-boundary:COA00000085-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2152/St_Saviour_s_Dock.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000085,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000085-1
,,,,,authoritative-boundary:COA00000099-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2158/Trinity_Church_Square.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000099,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000099-1
,,,,,authoritative-boundary:COA00000108-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2154/West_Square_CA_Appraisal__March2013_web.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000108,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000108-1
,,,,,authoritative-boundary:COA00000123-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2148/Tower_Bridge.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000123,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000123-1
,,,,,authoritative-boundary:COA00000136-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/10964/Trafalgar-Avenue-CA-final-draft.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000136,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000136-1
,,,,,authoritative-boundary:COA00000164-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/10962/Cobourg-Road-final.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000164,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000164-1
,,,,,authoritative-boundary:COA00000250-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2184/100702_The_Gardens_CA_Appraisal_compressed.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000250,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000250-1
,,,,,authoritative-boundary:COA00000363-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2161/Thorburn_Sq_CA_Appraisal_September_2012__Adopted_.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000363,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000363-1
,,,,,authoritative-boundary:COA00000372-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2202/Peckham_Hill_StreetCA_Appraisal__NPPF_web.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000372,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000372-1
,,,,,authoritative-boundary:COA00000419-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2204/Valentine_Place_Conservation_Area_Appraisal_September_2012__Adopted_.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000419,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000419-1
,,,,,authoritative-boundary:COA00000473-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2206/Larcom_Street_Conservation_Area_Appraisal__Adopted_March_2013_web.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000473,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000473-1
,,,,,authoritative-boundary:COA00000489-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2208/Elliotts_Row_Conservation_Area_Appraisal__Adopted_March_2013_web.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000489,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000489-1
,,,,,authoritative-boundary:COA00000537-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2135/100629_Union_Street_Appraisal_compressed.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000537,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000537-1
,,,,,authoritative-boundary:COA00000539-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2187/100625_Stradella_Road_compressed.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000539,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000539-1
,,,,,authoritative-boundary:COA00000545-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2156/St_George_s_Circus.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000545,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000545-1
,,,,,authoritative-boundary:COA00000754-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2129/Tooley_Street.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000754,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000754-1
,,,,,authoritative-boundary:COA00000755-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2159/Pullen_s_Estate.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000755,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000755-1
,,,,,authoritative-boundary:COA00000759-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2125/Borough_High_Street.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000759,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000759-1
,,,,,authoritative-boundary:COA00000769-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2171/100712_Caroline_Gardens_Appraisal_compressed.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000769,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000769-1
,,,,,authoritative-boundary:COA00000771-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2175/Camberwell_Grove_Part_one.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000771,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000771-1
,,,,,authoritative-boundary:COA00000773-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2188/Dulwich_Village_part_one.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000773,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000773-1
,,,,,authoritative-boundary:COA00000776-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2174/100705_Seaux_Gardens_Appraisal_compressed.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000776,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000776-1
,,,,,authoritative-boundary:COA00000778-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2172/100621_Camberwell_Green_Appraisal_compressed.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000778,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000778-1
,,,,,authoritative-boundary:COA00000779-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/3994/Liverpool-Grove-Appraisal-Mar-2013-.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000779,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000779-1
,,,,,authoritative-boundary:COA00000784-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/4969/Pages_Walk_CA_Appraisal_September_2012__Adopted_.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000784,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000784-1
,,,,,authoritative-boundary:COA00000786-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2185/Nunhead_Cemetery_CAA.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000786,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000786-1
,,,,,authoritative-boundary:COA00000787-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2123/Thrale_Street_CA_Appraisal__March_2013_web.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000787,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000787-1
,,,,,authoritative-boundary:COA00000789-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2183/100721_Nunhead_Green_Appraisal_compressed.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000789,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000789-1
,,,,,authoritative-boundary:COA00000790-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2192/Sunray_Estate.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000790,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000790-1
,,,,,authoritative-boundary:COA00000792-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2195/Edward_III_s_Rotherhithe_CA_Appraisal__Jun12web.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000792,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000792-1
,,,,,authoritative-boundary:COA00000793-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2137/Bermondsey_Street_part_one.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000793,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000793-1
,,,,,authoritative-boundary:COA00000794-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/8303/Liberty-of-the-Mint-Conservation-Area-Appraisal.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000794,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000794-1
,,,,,authoritative-boundary:COA00000795-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2198/Rye_Lane_Peckham_C_A_Appraisal.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000795,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000795-1
,,,,,authoritative-boundary:COA00000796-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2182/Holly_Grove_Conservation_Area.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000796,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000796-1
,,,,,authoritative-boundary:COA00000797-1,authoritative-boundary,https://www.southwark.gov.uk/assets/attach/2209/Walworth_Road_CAA__MARCH_2016_.pdf,,2021-04-22,/conservation-area/local-authority-eng/SWK/COA00000797,,,local-authority-eng:SWK,,,/document/authoritative-boundary/COA00000797-1
